0.000000000000000000e+00,-1.597630774984950403e-02,1.752897363238904160e-01,-1.369335274793849644e+00,-6.434075714840245541e-02,7.591986090163674206e+00,-4.486962196324416619e-01
1.999036457887855278e-01,1.838618735970750928e-01,1.703526784623879964e-01,-1.402476317521358817e+00,-6.615695930589481077e-02,7.580162584039288554e+00,-3.438021972539532234e-01
3.998072915775710556e-01,3.837183732774846479e-01,1.722743336114140322e-01,-1.435056410915567904e+00,-6.814549772169790909e-02,7.571092143192713841e+00,-1.560600831124990262e-01
5.997109373663566112e-01,5.832448709118120966e-01,1.841339690646134342e-01,-1.471872881876603145e+00,-7.149856504616146358e-02,7.566970997939224119e+00,0.000000000000000000e+00
7.996145831551421113e-01,7.827664368761125813e-01,1.963949236593039438e-01,-1.505366850808525614e+00,-7.422407451382634358e-02,7.566970997939224119e+00,0.000000000000000000e+00
9.995182289439276113e-01,9.821478497793117990e-01,2.106073669619633881e-01,-1.509050052800691155e+00,-6.948559072745366660e-02,7.566970997939224119e+00,2.713210804445073121e-01
1.199421874732713222e+00,1.181432198531444877e+00,2.261554734663180632e-01,-1.496775810119594707e+00,-6.082389621322256690e-02,7.574134855041456227e+00,7.606839903555334681e-01
1.399325520521498722e+00,1.380615024148156955e+00,2.429632287082217346e-01,-1.487825824033743638e+00,-5.279790461182297390e-02,7.594183704553923775e+00,1.205058984330100946e+00
1.599229166310284223e+00,1.579713734806188041e+00,2.607652307793963953e-01,-1.483830342028442884e+00,-4.583742755912906253e-02,7.625837123097115366e+00,1.584398114766106591e+00
1.799132812099069723e+00,1.778742249402196718e+00,2.793634212226110969e-01,-1.480102876883894858e+00,-3.878677595264917732e-02,7.667256366100343001e+00,1.969848776573671412e+00
1.999036457887855223e+00,1.977717657702425802e+00,2.985495969501144597e-01,-1.477501595736362860e+00,-3.187146882661739261e-02,7.718442780061875119e+00,2.351277675888379104e+00
2.198940103676640945e+00,2.176657275496640231e+00,3.181304155986668936e-01,-1.475793459859011003e+00,-2.500612492325716973e-02,7.779100469577883814e+00,2.736769251024169680e+00
2.398843749465426445e+00,2.375578695186673084e+00,3.379202684772545373e-01,-1.475012917611801200e+00,-1.842077288876783556e-02,7.849113521572049557e+00,3.115122283185383534e+00
2.598747395254211945e+00,2.574499104212733425e+00,3.577432489899097234e-01,-1.475095680773835349e+00,-1.090860871213917248e-02,7.928054258910782970e+00,2.866211136588983521e+00
2.798651041042997445e+00,2.773434917256040855e+00,3.774321501141988944e-01,-1.476007980133833275e+00,-4.353499510011487293e-03,8.000000000000000000e+00,0.000000000000000000e+00
2.998554686831782945e+00,2.972401415744410969e+00,3.968281346398283005e-01,-1.477707835530507774e+00,-5.374008585199407592e-03,8.000000000000000000e+00,0.000000000000000000e+00
3.198458332620568445e+00,3.171412464269558473e+00,4.157801360417203163e-01,-1.480157793166309022e+00,-1.049845557345579702e-02,8.000000000000000000e+00,0.000000000000000000e+00
3.398361978409353945e+00,3.370480272694049706e+00,4.341443251397354430e-01,-1.483321102771491873e+00,-1.489720910001963126e-02,8.000000000000000000e+00,-2.235564769099906091e+00
3.598265624198139445e+00,3.569615201305233576e+00,4.517835974850674119e-01,-1.487163863984081402e+00,-1.815587846445470416e-02,7.943938301819011727e+00,-2.922067368253469688e+00
3.798169269986924945e+00,3.768825600375792284e+00,4.685671259051850668e-01,-1.491653666583225180e+00,-2.143977068958344626e-02,7.870058372351135034e+00,-2.757882721002015813e+00
3.998072915775710445e+00,3.968117678955357164e+00,4.843699824230567330e-01,-1.496759731095538504e+00,-2.452723492047005627e-02,7.799687171496906046e+00,-2.607534395764023127e+00
4.197976561564495945e+00,4.167495398373078253e+00,4.990728367394580145e-01,-1.502452628305537274e+00,-2.746941226432315225e-02,7.732562840541610250e+00,-2.471140160211234171e+00
4.397880207353281889e+00,4.366927244643239447e+00,5.125595981055915962e-01,-1.508704004089806094e+00,-3.025033704999725154e-02,7.668417617086537241e+00,-2.347441301065714025e+00
4.597783853142066945e+00,4.566445347516411957e+00,5.247241104484400287e-01,-1.515486294917401722e+00,-3.287859772379046058e-02,7.606982008832456899e+00,-2.235726547020187471e+00
4.797687498930852890e+00,4.766047139965078117e+00,5.354628650372575960e-01,-1.522772459288345370e+00,-3.535526598613933369e-02,7.548004667618624985e+00,-2.135223040343801060e+00
4.997591144719637946e+00,4.965727198592595926e+00,5.446774297283114574e-01,-1.530535730974323050e+00,-3.768396806364666951e-02,7.491244494694964118e+00,-2.045184840835367890e+00
5.197494790508423890e+00,5.165477612586657052e+00,5.522745049249451199e-01,-1.538749401005302886e+00,-3.986928191803287835e-02,7.436470958945410992e+00,-1.964881943953471044e+00
5.397398436297208946e+00,5.365288025390217541e+00,5.581659995622565429e-01,-1.547385952257179564e+00,-4.191681089950512890e-02,7.383464723743939473e+00,-1.893685182400532963e+00
5.597302082085994890e+00,5.565145695443914242e+00,5.622691414912061036e-01,-1.556418867979294740e+00,-4.383151893933558141e-02,7.332015875940118832e+00,-1.831053817329197475e+00
5.797205727874779946e+00,5.765035575472952978e+00,5.645066154279436699e-01,-1.565820643398360357e+00,-4.561777748566769874e-02,7.281922321169761680e+00,-1.776530175510386389e+00
5.997109373663565890e+00,5.964940409966689394e+00,5.648067204058925261e-01,-1.575563269370762409e+00,-4.727930743762698285e-02,7.232988175695767907e+00,-1.729729745832446541e+00
6.197013019452350946e+00,6.164840850534642591e+00,5.631035396823549366e-01,-1.585618173045278523e+00,-4.881922418799800739e-02,7.185022294536855370e+00,-1.690335606666807600e+00
6.396916665241136890e+00,6.364715588897492893e+00,5.593371172089728338e-01,-1.595955970864481710e+00,-5.024001903593851293e-02,7.137836831930461479e+00,-1.658087135223426545e+00
6.596820311029922834e+00,6.564541507370541318e+00,5.534536352963225214e-01,-1.606546711842006925e+00,-5.154366473137701049e-02,7.091246005157434418e+00,-1.632722762506280567e+00
6.796723956818707890e+00,6.764293846961461298e+00,5.454055900516685540e-01,-1.617360911503063159e+00,-5.273264421161923815e-02,7.045066381208454409e+00,-1.613771068602500858e+00
6.996627602607493834e+00,6.963946393542674862e+00,5.351519614204558462e-01,-1.628371087604730372e+00,-5.381407244596542877e-02,6.999123092043667782e+00,-1.600334508219082963e+00
7.196531248396278890e+00,7.163471683065317563e+00,5.226583752105623537e-01,-1.639558089374222538e+00,-5.480419507649222921e-02,6.953262465920083457e+00,-1.591348132572172336e+00
7.396434894185064834e+00,7.362833768039225291e+00,5.078978525089795637e-01,-1.650907569144495435e+00,-5.572336979595452627e-02,6.907359352699566024e+00,-1.585809999765040557e+00
7.596338539973849890e+00,7.561998816633428433e+00,4.908504444250708088e-01,-1.662405472712749077e+00,-5.659142428210763021e-02,6.861313842455867729e+00,-1.582793022447981146e+00
7.796242185762635835e+00,7.760958754300630424e+00,4.715000509560897668e-01,-1.674036867226556202e+00,-5.742742337028077654e-02,6.815044466165665504e+00,-1.581442626134368590e+00
7.996145831551420891e+00,7.959684629701357039e+00,4.498327303658464227e-01,-1.685785849638548051e+00,-5.824947208746464322e-02,6.768497540141209079e+00,-1.580980601248534345e+00
8.196049477340206835e+00,8.158145329900579057e+00,4.258239812731285934e-01,-1.697635446300754580e+00,-5.907464144884970458e-02,6.721641072638803394e+00,-1.580702871678566268e+00
8.395953123128991891e+00,8.356308119351798069e+00,3.994459685039070118e-01,-1.709567263485447963e+00,-5.991895426101449124e-02,6.674463263278023639e+00,-1.579984210413156287e+00
8.595856768917776947e+00,8.554139669249844147e+00,3.706766581875891586e-01,-1.721561624859743844e+00,-6.079721813581152184e-02,6.626970858783931995e+00,-1.578294353432472263e+00
8.795760414706563779e+00,8.751606670745486483e+00,3.395022721049481551e-01,-1.733601415888057051e+00,-6.172259189742791002e-02,6.579186941996687743e+00,-1.575348717978185098e+00
8.995664060495348835e+00,8.948676289565135278e+00,3.059175684521905358e-01,-1.745688316508129390e+00,-6.270304728555826934e-02,6.531144008918841948e+00,-1.571494868842595816e+00
9.195567706284133891e+00,9.145316667276869538e+00,2.699261139908510909e-01,-1.757860569011514995e+00,-6.373214722417699929e-02,6.482864822236765079e+00,-1.567290746844306693e+00
